Datum;0_Ezg_Enercon-126_nan_1975;1_Ezg_Enercon-126_nan_1975;2_Ezg_SÃÂ¼dwind N3127_nan_1975;3_Ezg_Enercon E-66/18.70_Enercon E-66/1800_1975;4_Ezg_Enercon E-66/18.70_Enercon E-66/1800_1975;5_Ezg_Nordex N117/3000_Nordex N117/3000_1975;6_Ezg_Nordex N27/150_nan_1975;7_Ezg_Nordex N27/150_nan_1975;8_Ezg_AN Bonus 600/44_nan_1975;9_Ezg_AN Bonus 600/45_nan_1975;10_Ezg_Enercon E-40/5.40_nan_1975;11_Ezg_Enercon E-40/5.40_nan_1975;12_Ezg_Senvion MM100_nan_1975;13_Ezg_Senvion MM100_nan_1975;14_Ezg_Senvion MM100_nan_1975;15_Ezg_Senvion MM100_nan_1975;16_Ezg_Senvion MM100_nan_1975;17_Ezg_Senvion MM100_nan_1975;18_Ezg_Nordex N117/3000_Nordex N117/3000_1975;19_Ezg_Nordex N117/2400_Nordex N117/2400_1975;20_Ezg_Nordex N117/2400_Nordex N117/2400_1975;21_Ezg_Nordex N117/2400_Nordex N117/2400_1975;22_Ezg_Nordex N117/2400_Nordex N117/2400_1975;23_Ezg_Nordex N117/2400_Nordex N117/2400_1975;24_Ezg_Nordex N100/2500_nan_1975;25_Ezg_Nordex N100/2500_nan_1975;26_Ezg_Micon M1500-600_nan_1975;27_Ezg_Micon M1500-600_nan_1975;28_Ezg_Micon M1500-600_nan_1975;29_Ezg_Enercon E-40/5.40_nan_1975;30_Ezg_Enercon E-40/5.40_nan_1975;31_Ezg_Enercon E-40/5.40_nan_1975;32_Ezg_Enercon E-40/6.44_nan_1975;33_Ezg_Enercon E-40/6.44_nan_1975;34_Ezg_Enercon E-40/6.44_nan_1975;35_Ezg_Enercon E-40/6.44_nan_1975;36_Ezg_Vestas V90-2MW_nan_1975;37_Ezg_Vestas V117-3.3MW_nan_1975;38_Ezg_Vestas V117-3.3MW_nan_1975;39_Ezg_Enercon E-66/15.66_Enercon E-66/1500_1975;40_Ezg_Repower MD77_nan_1975;41_Ezg_Repower 3.4M104_REpower 3.4M104_1975;42_Ezg_Tacke TW 600_Tacke TW 600_1975;43_Ezg_Enercon E-40/5.40_nan_1975;44_Ezg_Enercon E-92_nan_1975;45_Ezg_Enercon E-92_nan_1975;46_Ezg_Senvion MM100_nan_1975;47_Ezg_Senvion MM100_nan_1975;48_Ezg_Senvion MM100_nan_1975;49_Ezg_Senvion MM100_nan_1975;50_Ezg_Enercon E-40/5.40_nan_1975;51_Ezg_Enercon E-40/5.40_nan_1975;52_Ezg_Enercon E-40/5.40_nan_1975;53_Ezg_Enercon E-40/5.40_nan_1975;54_Ezg_NEG Micon NM48/600_nan_1975;55_Ezg_NEG Micon NM48/600_nan_1975;56_Ezg_Nordex N117/2400_Nordex N117/2400_1975;57_Ezg_Nordex N117/2400_Nordex N117/2400_1975;58_Ezg_Nordex N117/2400_Nordex N117/2400_1975;59_Ezg_Nordex N117/2400_Nordex N117/2400_1975;60_Ezg_Siemens SWT-3.0-113_Siemens SWT 3.0-113_1975;61_Ezg_Siemens SWT-3.0-113_Siemens SWT 3.0-113_1975;62_Ezg_Siemens SWT-3.0-113_Siemens SWT 3.0-113_1975;63_Ezg_Nordex N117/3000_Nordex N117/3000_1975;64_Ezg_Nordex N117/3000_Nordex N117/3000_1975;65_Ezg_Nordex N117/3000_Nordex N117/3000_1975
2020-08-11 06:00:00;0;0;0;417;417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-11 07:00:00;1661;1661;74;518;518;900;41;41;166;166;138;138;553;553;553;553;553;553;900;785;785;785;785;785;692;692;166;166;166;138;138;138;166;166;166;166;553;913;913;415;415;906;148;138;553;553;553;553;553;553;138;138;138;138;166;166;785;785;785;785;0;0;0;900;900;900
2020-08-11 08:00:00;1846;1846;83;576;576;1000;46;46;184;184;153;153;615;615;615;615;615;615;1000;872;872;872;872;872;769;769;184;184;184;153;153;153;184;184;184;184;615;1015;1015;461;461;1007;165;153;615;615;615;615;615;615;153;153;153;153;184;184;872;872;872;872;960;960;960;1000;1000;1000
2020-08-11 09:00:00;1846;1846;83;576;576;1000;46;46;184;184;153;153;615;615;615;615;615;615;1000;872;872;872;872;872;769;769;184;184;184;153;153;153;184;184;184;184;615;1015;1015;461;461;1007;165;153;615;615;615;615;615;615;153;153;153;153;184;184;872;872;872;872;960;960;960;1000;1000;1000
2020-08-11 10:00:00;2169;2169;97;676;676;1175;54;54;216;216;180;180;723;723;723;723;723;723;1175;1025;1025;1025;1025;1025;903;903;216;216;216;180;180;180;216;216;216;216;723;1193;1193;542;542;1183;194;180;723;723;723;723;723;723;180;180;180;180;216;216;1025;1025;1025;1025;1128;1128;1128;1175;1175;1175
2020-08-11 11:00:00;2723;2723;122;849;849;1475;68;68;272;272;226;226;907;907;907;907;907;907;1475;1287;1287;1287;1287;1287;1134;1134;272;272;272;226;226;226;272;272;272;272;907;1497;1497;680;680;1485;244;226;907;907;907;907;907;907;226;226;226;226;272;272;1287;1287;1287;1287;1416;1416;1416;1475;1475;1475
2020-08-11 12:00:00;2676;2676;120;835;835;1450;66;66;267;267;223;223;892;892;892;892;892;892;1450;1265;1265;1265;1265;1265;1115;1115;267;267;267;223;223;223;267;267;267;267;892;1472;1472;669;669;1460;240;223;892;892;892;892;892;892;223;223;223;223;267;267;1265;1265;1265;1265;1392;1392;1392;1450;1450;1450
2020-08-11 13:00:00;2538;2538;114;792;792;1375;63;63;253;253;211;211;846;846;846;846;846;846;1375;1200;1200;1200;1200;1200;1057;1057;253;253;253;211;211;211;253;253;253;253;846;1396;1396;634;634;1385;227;211;846;846;846;846;846;846;211;211;211;211;253;253;1200;1200;1200;1200;1320;1320;1320;1375;1375;1375
2020-08-11 14:00:00;2584;2584;116;806;806;1400;64;64;258;258;215;215;861;861;861;861;861;861;1400;1221;1221;1221;1221;1221;1076;1076;258;258;258;215;215;215;258;258;258;258;861;1421;1421;646;646;1410;231;215;861;861;861;861;861;861;215;215;215;215;258;258;1221;1221;1221;1221;1344;1344;1344;1400;1400;1400
2020-08-11 15:00:00;2676;2676;120;835;835;1450;66;66;267;267;223;223;892;892;892;892;892;892;1450;1265;1265;1265;1265;1265;1115;1115;267;267;267;223;223;223;267;267;267;267;892;1472;1472;669;669;1460;240;223;892;892;892;892;892;892;223;223;223;223;267;267;1265;1265;1265;1265;1392;1392;1392;1450;1450;1450
2020-08-11 16:00:00;2953;2953;132;921;921;1600;73;73;295;295;246;246;984;984;984;984;984;984;1600;1396;1396;1396;1396;1396;1230;1230;295;295;295;246;246;246;295;295;295;295;984;1624;1624;738;738;1611;264;246;984;984;984;984;984;984;246;246;246;246;295;295;1396;1396;1396;1396;1536;1536;1536;1600;1600;1600
2020-08-11 17:00:00;2769;2769;124;864;864;1500;69;69;276;276;230;230;923;923;923;923;923;923;1500;1309;1309;1309;1309;1309;1153;1153;276;276;276;230;230;230;276;276;276;276;923;1523;1523;692;692;1511;248;230;923;923;923;923;923;923;230;230;230;230;276;276;1309;1309;1309;1309;1440;1440;1440;1500;1500;1500
2020-08-11 18:00:00;2538;2538;114;792;792;1375;63;63;253;253;211;211;846;846;846;846;846;846;1375;1200;1200;1200;1200;1200;1057;1057;253;253;253;211;211;211;253;253;253;253;846;1396;1396;634;634;1385;227;211;846;846;846;846;846;846;211;211;211;211;253;253;1200;1200;1200;1200;1320;1320;1320;1375;1375;1375
2020-08-11 19:00:00;2353;2353;105;734;734;1275;58;58;235;235;196;196;784;784;784;784;784;784;1275;1112;1112;1112;1112;1112;980;980;235;235;235;196;196;196;235;235;235;235;784;1294;1294;588;588;1284;211;196;784;784;784;784;784;784;196;196;196;196;235;235;1112;1112;1112;1112;1224;1224;1224;1275;1275;1275
2020-08-11 20:00:00;2030;2030;91;633;633;1100;50;50;203;203;169;169;676;676;676;676;676;676;1100;960;960;960;960;960;846;846;203;203;203;169;169;169;203;203;203;203;676;1116;1116;507;507;1108;182;169;676;676;676;676;676;676;169;169;169;169;203;203;960;960;960;960;1056;1056;1056;1100;1100;1100
2020-08-11 21:00:00;1753;1753;78;547;547;950;43;43;175;175;146;146;584;584;584;584;584;584;950;829;829;829;829;829;730;730;175;175;175;146;146;146;175;175;175;175;584;964;964;438;438;957;157;146;584;584;584;584;584;584;146;146;146;146;175;175;829;829;829;829;0;0;0;950;950;950
2020-08-11 22:00:00;1892;1892;85;590;590;1025;47;47;189;189;157;157;630;630;630;630;630;630;1025;894;894;894;894;894;788;788;189;189;189;157;157;157;189;189;189;189;630;1040;1040;473;473;1032;169;157;630;630;630;630;630;630;157;157;157;157;189;189;894;894;894;894;983;983;983;1025;1025;1025
2020-08-11 23:00:00;0;0;0;417;417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-12 00:00:00;1384;1384;62;432;432;750;34;34;138;138;115;115;461;461;461;461;461;461;750;654;654;654;654;654;576;576;138;138;138;115;115;115;138;138;138;138;461;761;761;346;346;0;124;115;461;461;461;461;461;461;115;115;115;115;138;138;654;654;654;654;0;0;0;750;750;750
2020-08-12 01:00:00;1384;1384;62;432;432;750;34;34;138;138;115;115;461;461;461;461;461;461;750;654;654;654;654;654;576;576;138;138;138;115;115;115;138;138;138;138;461;761;761;346;346;0;124;115;461;461;461;461;461;461;115;115;115;115;138;138;654;654;654;654;0;0;0;750;750;750
2020-08-12 02:00:00;0;0;0;417;417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-12 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-12 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-12 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-12 06:00:00;0;0;0;374;374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-12 07:00:00;1800;1800;81;561;561;975;45;45;180;180;150;150;600;600;600;600;600;600;975;850;850;850;850;850;750;750;180;180;180;150;150;150;180;180;180;180;600;990;990;450;450;982;161;150;600;600;600;600;600;600;150;150;150;150;180;180;850;850;850;850;0;0;0;975;975;975
2020-08-12 08:00:00;1892;1892;85;590;590;1025;47;47;189;189;157;157;630;630;630;630;630;630;1025;894;894;894;894;894;788;788;189;189;189;157;157;157;189;189;189;189;630;1040;1040;473;473;1032;169;157;630;630;630;630;630;630;157;157;157;157;189;189;894;894;894;894;983;983;983;1025;1025;1025
2020-08-12 09:00:00;1800;1800;81;561;561;975;45;45;180;180;150;150;600;600;600;600;600;600;975;850;850;850;850;850;750;750;180;180;180;150;150;150;180;180;180;180;600;990;990;450;450;982;161;150;600;600;600;600;600;600;150;150;150;150;180;180;850;850;850;850;0;0;0;975;975;975
2020-08-12 10:00:00;1800;1800;81;561;561;975;45;45;180;180;150;150;600;600;600;600;600;600;975;850;850;850;850;850;750;750;180;180;180;150;150;150;180;180;180;180;600;990;990;450;450;982;161;150;600;600;600;600;600;600;150;150;150;150;180;180;850;850;850;850;0;0;0;975;975;975
2020-08-12 11:00:00;1938;1938;87;604;604;1050;48;48;193;193;161;161;646;646;646;646;646;646;1050;916;916;916;916;916;807;807;193;193;193;161;161;161;193;193;193;193;646;1066;1066;484;484;1057;173;161;646;646;646;646;646;646;161;161;161;161;193;193;916;916;916;916;1008;1008;1008;1050;1050;1050
2020-08-12 12:00:00;2584;2584;116;806;806;1400;64;64;258;258;215;215;861;861;861;861;861;861;1400;1221;1221;1221;1221;1221;1076;1076;258;258;258;215;215;215;258;258;258;258;861;1421;1421;646;646;1410;231;215;861;861;861;861;861;861;215;215;215;215;258;258;1221;1221;1221;1221;1344;1344;1344;1400;1400;1400
2020-08-12 13:00:00;2446;2446;110;763;763;1325;61;61;244;244;203;203;815;815;815;815;815;815;1325;1156;1156;1156;1156;1156;1019;1019;244;244;244;203;203;203;244;244;244;244;815;1345;1345;611;611;1334;219;203;815;815;815;815;815;815;203;203;203;203;244;244;1156;1156;1156;1156;1272;1272;1272;1325;1325;1325
2020-08-12 14:00:00;2446;2446;110;763;763;1325;61;61;244;244;203;203;815;815;815;815;815;815;1325;1156;1156;1156;1156;1156;1019;1019;244;244;244;203;203;203;244;244;244;244;815;1345;1345;611;611;1334;219;203;815;815;815;815;815;815;203;203;203;203;244;244;1156;1156;1156;1156;1272;1272;1272;1325;1325;1325
2020-08-12 15:00:00;2492;2492;112;777;777;1350;62;62;249;249;207;207;830;830;830;830;830;830;1350;1178;1178;1178;1178;1178;1038;1038;249;249;249;207;207;207;249;249;249;249;830;1370;1370;623;623;1360;223;207;830;830;830;830;830;830;207;207;207;207;249;249;1178;1178;1178;1178;1296;1296;1296;1350;1350;1350
2020-08-12 16:00:00;2400;2400;108;748;748;1300;60;60;240;240;200;200;800;800;800;800;800;800;1300;1134;1134;1134;1134;1134;1000;1000;240;240;240;200;200;200;240;240;240;240;800;1320;1320;600;600;1309;215;200;800;800;800;800;800;800;200;200;200;200;240;240;1134;1134;1134;1134;1248;1248;1248;1300;1300;1300
2020-08-12 17:00:00;2538;2538;114;792;792;1375;63;63;253;253;211;211;846;846;846;846;846;846;1375;1200;1200;1200;1200;1200;1057;1057;253;253;253;211;211;211;253;253;253;253;846;1396;1396;634;634;1385;227;211;846;846;846;846;846;846;211;211;211;211;253;253;1200;1200;1200;1200;1320;1320;1320;1375;1375;1375
2020-08-12 18:00:00;2630;2630;118;820;820;1425;65;65;263;263;219;219;876;876;876;876;876;876;1425;1243;1243;1243;1243;1243;1096;1096;263;263;263;219;219;219;263;263;263;263;876;1446;1446;657;657;1435;235;219;876;876;876;876;876;876;219;219;219;219;263;263;1243;1243;1243;1243;1368;1368;1368;1425;1425;1425
2020-08-12 19:00:00;2169;2169;97;676;676;1175;54;54;216;216;180;180;723;723;723;723;723;723;1175;1025;1025;1025;1025;1025;903;903;216;216;216;180;180;180;216;216;216;216;723;1193;1193;542;542;1183;194;180;723;723;723;723;723;723;180;180;180;180;216;216;1025;1025;1025;1025;1128;1128;1128;1175;1175;1175
2020-08-12 20:00:00;1938;1938;87;604;604;1050;48;48;193;193;161;161;646;646;646;646;646;646;1050;916;916;916;916;916;807;807;193;193;193;161;161;161;193;193;193;193;646;1066;1066;484;484;1057;173;161;646;646;646;646;646;646;161;161;161;161;193;193;916;916;916;916;1008;1008;1008;1050;1050;1050
2020-08-12 21:00:00;1892;1892;85;590;590;1025;47;47;189;189;157;157;630;630;630;630;630;630;1025;894;894;894;894;894;788;788;189;189;189;157;157;157;189;189;189;189;630;1040;1040;473;473;1032;169;157;630;630;630;630;630;630;157;157;157;157;189;189;894;894;894;894;983;983;983;1025;1025;1025
2020-08-12 22:00:00;2123;2123;95;662;662;1150;53;53;212;212;176;176;707;707;707;707;707;707;1150;1003;1003;1003;1003;1003;884;884;212;212;212;176;176;176;212;212;212;212;707;1167;1167;530;530;1158;190;176;707;707;707;707;707;707;176;176;176;176;212;212;1003;1003;1003;1003;1104;1104;1104;1150;1150;1150
2020-08-12 23:00:00;2076;2076;93;648;648;1125;51;51;207;207;173;173;692;692;692;692;692;692;1125;981;981;981;981;981;865;865;207;207;207;173;173;173;207;207;207;207;692;1142;1142;519;519;1133;186;173;692;692;692;692;692;692;173;173;173;173;207;207;981;981;981;981;1080;1080;1080;1125;1125;1125
2020-08-13 00:00:00;1753;1753;78;547;547;950;43;43;175;175;146;146;584;584;584;584;584;584;950;829;829;829;829;829;730;730;175;175;175;146;146;146;175;175;175;175;584;964;964;438;438;957;157;146;584;584;584;584;584;584;146;146;146;146;175;175;829;829;829;829;0;0;0;950;950;950
2020-08-13 01:00:00;1523;1523;68;475;475;825;38;38;152;152;126;126;507;507;507;507;507;507;825;720;720;720;720;720;634;634;152;152;152;126;126;126;152;152;152;152;507;837;837;380;380;0;136;126;507;507;507;507;507;507;126;126;126;126;152;152;720;720;720;720;0;0;0;825;825;825
2020-08-13 02:00:00;1384;1384;62;432;432;750;34;34;138;138;115;115;461;461;461;461;461;461;750;654;654;654;654;654;576;576;138;138;138;115;115;115;138;138;138;138;461;761;761;346;346;0;124;115;461;461;461;461;461;461;115;115;115;115;138;138;654;654;654;654;0;0;0;750;750;750
2020-08-13 03:00:00;1430;1430;64;446;446;775;35;35;143;143;119;119;476;476;476;476;476;476;775;676;676;676;676;676;596;596;143;143;143;119;119;119;143;143;143;143;476;786;786;357;357;0;128;119;476;476;476;476;476;476;119;119;119;119;143;143;676;676;676;676;0;0;0;775;775;775
2020-08-13 04:00:00;0;0;0;374;374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-13 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-13 06:00:00;0;0;0;388;388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-13 07:00:00;1430;1430;64;446;446;775;35;35;143;143;119;119;476;476;476;476;476;476;775;676;676;676;676;676;596;596;143;143;143;119;119;119;143;143;143;143;476;786;786;357;357;0;128;119;476;476;476;476;476;476;119;119;119;119;143;143;676;676;676;676;0;0;0;775;775;775
2020-08-13 08:00:00;1523;1523;68;475;475;825;38;38;152;152;126;126;507;507;507;507;507;507;825;720;720;720;720;720;634;634;152;152;152;126;126;126;152;152;152;152;507;837;837;380;380;0;136;126;507;507;507;507;507;507;126;126;126;126;152;152;720;720;720;720;0;0;0;825;825;825
2020-08-13 09:00:00;1846;1846;83;576;576;1000;46;46;184;184;153;153;615;615;615;615;615;615;1000;872;872;872;872;872;769;769;184;184;184;153;153;153;184;184;184;184;615;1015;1015;461;461;1007;165;153;615;615;615;615;615;615;153;153;153;153;184;184;872;872;872;872;960;960;960;1000;1000;1000
2020-08-13 10:00:00;2123;2123;95;662;662;1150;53;53;212;212;176;176;707;707;707;707;707;707;1150;1003;1003;1003;1003;1003;884;884;212;212;212;176;176;176;212;212;212;212;707;1167;1167;530;530;1158;190;176;707;707;707;707;707;707;176;176;176;176;212;212;1003;1003;1003;1003;1104;1104;1104;1150;1150;1150
2020-08-13 11:00:00;2307;2307;103;720;720;1250;57;57;230;230;192;192;769;769;769;769;769;769;1250;1090;1090;1090;1090;1090;961;961;230;230;230;192;192;192;230;230;230;230;769;1269;1269;576;576;1259;206;192;769;769;769;769;769;769;192;192;192;192;230;230;1090;1090;1090;1090;1200;1200;1200;1250;1250;1250
2020-08-13 12:00:00;2446;2446;110;763;763;1325;61;61;244;244;203;203;815;815;815;815;815;815;1325;1156;1156;1156;1156;1156;1019;1019;244;244;244;203;203;203;244;244;244;244;815;1345;1345;611;611;1334;219;203;815;815;815;815;815;815;203;203;203;203;244;244;1156;1156;1156;1156;1272;1272;1272;1325;1325;1325
2020-08-13 13:00:00;2215;2215;99;691;691;1200;55;55;221;221;184;184;738;738;738;738;738;738;1200;1047;1047;1047;1047;1047;923;923;221;221;221;184;184;184;221;221;221;221;738;1218;1218;553;553;1208;198;184;738;738;738;738;738;738;184;184;184;184;221;221;1047;1047;1047;1047;1152;1152;1152;1200;1200;1200
2020-08-13 14:00:00;2123;2123;95;662;662;1150;53;53;212;212;176;176;707;707;707;707;707;707;1150;1003;1003;1003;1003;1003;884;884;212;212;212;176;176;176;212;212;212;212;707;1167;1167;530;530;1158;190;176;707;707;707;707;707;707;176;176;176;176;212;212;1003;1003;1003;1003;1104;1104;1104;1150;1150;1150
2020-08-13 15:00:00;2492;2492;112;777;777;1350;62;62;249;249;207;207;830;830;830;830;830;830;1350;1178;1178;1178;1178;1178;1038;1038;249;249;249;207;207;207;249;249;249;249;830;1370;1370;623;623;1360;223;207;830;830;830;830;830;830;207;207;207;207;249;249;1178;1178;1178;1178;1296;1296;1296;1350;1350;1350
2020-08-13 16:00:00;3092;3092;139;964;964;1675;77;77;309;309;257;257;1030;1030;1030;1030;1030;1030;1675;1461;1461;1461;1461;1461;1288;1288;309;309;309;257;257;257;309;309;309;309;1030;1700;1700;773;773;1687;277;257;1030;1030;1030;1030;1030;1030;257;257;257;257;309;309;1461;1461;1461;1461;1608;1608;1608;1675;1675;1675
2020-08-13 17:00:00;3138;3138;141;979;979;1700;78;78;313;313;261;261;1046;1046;1046;1046;1046;1046;1700;1483;1483;1483;1483;1483;1307;1307;313;313;313;261;261;261;313;313;313;313;1046;1726;1726;784;784;1712;281;261;1046;1046;1046;1046;1046;1046;261;261;261;261;313;313;1483;1483;1483;1483;1632;1632;1632;1700;1700;1700
2020-08-13 18:00:00;2676;2676;120;835;835;1450;66;66;267;267;223;223;892;892;892;892;892;892;1450;1265;1265;1265;1265;1265;1115;1115;267;267;267;223;223;223;267;267;267;267;892;1472;1472;669;669;1460;240;223;892;892;892;892;892;892;223;223;223;223;267;267;1265;1265;1265;1265;1392;1392;1392;1450;1450;1450
2020-08-13 19:00:00;2307;2307;103;720;720;1250;57;57;230;230;192;192;769;769;769;769;769;769;1250;1090;1090;1090;1090;1090;961;961;230;230;230;192;192;192;230;230;230;230;769;1269;1269;576;576;1259;206;192;769;769;769;769;769;769;192;192;192;192;230;230;1090;1090;1090;1090;1200;1200;1200;1250;1250;1250
2020-08-13 20:00:00;2123;2123;95;662;662;1150;53;53;212;212;176;176;707;707;707;707;707;707;1150;1003;1003;1003;1003;1003;884;884;212;212;212;176;176;176;212;212;212;212;707;1167;1167;530;530;1158;190;176;707;707;707;707;707;707;176;176;176;176;212;212;1003;1003;1003;1003;1104;1104;1104;1150;1150;1150
2020-08-13 21:00:00;2030;2030;91;633;633;1100;50;50;203;203;169;169;676;676;676;676;676;676;1100;960;960;960;960;960;846;846;203;203;203;169;169;169;203;203;203;203;676;1116;1116;507;507;1108;182;169;676;676;676;676;676;676;169;169;169;169;203;203;960;960;960;960;1056;1056;1056;1100;1100;1100
2020-08-13 22:00:00;1707;1707;76;532;532;925;42;42;170;170;142;142;569;569;569;569;569;569;925;807;807;807;807;807;711;711;170;170;170;142;142;142;170;170;170;170;569;939;939;426;426;931;153;142;569;569;569;569;569;569;142;142;142;142;170;170;807;807;807;807;0;0;0;925;925;925
2020-08-13 23:00:00;1384;1384;62;432;432;750;34;34;138;138;115;115;461;461;461;461;461;461;750;654;654;654;654;654;576;576;138;138;138;115;115;115;138;138;138;138;461;761;761;346;346;0;124;115;461;461;461;461;461;461;115;115;115;115;138;138;654;654;654;654;0;0;0;750;750;750
2020-08-14 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-14 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-14 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-14 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-14 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-14 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-14 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-14 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-14 08:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-14 09:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-14 10:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-14 11:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
